v,psi_fine,psi_control
0.047119140625,0.9865821807033573,0.9865821807033573
0.0472412109375,0.9865137757068414,0.9865137757068414
0.04736328125,0.9864452054643854,0.9864452054643856
0.0474853515625,0.9863764700565603,0.9863764700565605
0.047607421875,0.9863075695640364,0.9863075695640362
0.0477294921875,0.9862385040675823,0.9862385040675821
0.0478515625,0.9861692736480647,0.9861692736480647
0.0479736328125,0.9860998783864481,0.9860998783864483
0.048095703125,0.9860303183637947,0.9860303183637947
0.0482177734375,0.9859605936612625,0.9859605936612625
0.04833984375,0.9858907043601065,0.9858907043601065
0.0484619140625,0.9858206505416769,0.9858206505416769
0.048583984375,0.9857504322874192,0.9857504322874194
0.0487060546875,0.9856800496788739,0.9856800496788739
0.048828125,0.9856095027976757,0.9856095027976759
0.0489501953125,0.985538791725553,0.985538791725553
0.049072265625,0.9854679165443272,0.9854679165443276
0.0491943359375,0.9853968773359136,0.9853968773359136
0.04931640625,0.9853256741823185,0.9853256741823185
0.0494384765625,0.9852543071656407,0.9852543071656407
0.049560546875,0.9851827763680707,0.9851827763680705
0.0496826171875,0.985111081871889,0.9851110818718892
0.0498046875,0.9850392237594678,0.9850392237594678
0.0499267578125,0.9849672021132686,0.9849672021132686
0.050048828125,0.984895017015842,0.984895017015842
0.0501708984375,0.9848226685498284,0.9848226685498281
0.05029296875,0.9847501567979562,0.9847501567979562
0.0504150390625,0.9846774818430423,0.9846774818430423
0.050537109375,0.9846046437679908,0.9846046437679908
0.0506591796875,0.9845316426557936,0.9845316426557936
0.05078125,0.9844584785895287,0.9844584785895287
0.0509033203125,0.9843851516523612,0.9843851516523612
0.051025390625,0.9843116619275405,0.9843116619275403
0.0511474609375,0.9842380094984025,0.9842380094984027
0.05126953125,0.984164194448368,0.9841641944483682
0.0513916015625,0.9840902168609419,0.9840902168609419
0.051513671875,0.9840160768197126,0.984016076819713
0.0516357421875,0.9839417744083534,0.9839417744083532
0.0517578125,0.9838673097106186,0.9838673097106186
0.0518798828125,0.9837926828103467,0.9837926828103467
0.052001953125,0.9837178937914577,0.9837178937914577
0.0521240234375,0.9836429427379538,0.9836429427379539
0.05224609375,0.9835678297339184,0.9835678297339184
0.0523681640625,0.9834925548635145,0.9834925548635147
0.052490234375,0.9834171182109872,0.9834171182109872
0.0526123046875,0.9833415198606603,0.9833415198606605
0.052734375,0.9832657598969378,0.9832657598969378
0.0528564453125,0.9831898384043022,0.983189838404302
0.052978515625,0.9831137554673149,0.9831137554673147
0.0531005859375,0.9830375111706152,0.9830375111706152
0.05322265625,0.9829611055989207,0.9829611055989207
0.0533447265625,0.9828845388370259,0.9828845388370256
0.053466796875,0.9828078109698011,0.9828078109698013
0.0535888671875,0.9827309220821956,0.9827309220821956
0.0537109375,0.9826538722592321,0.9826538722592321
0.0538330078125,0.9825766615860102,0.9825766615860102
0.053955078125,0.9824992901477043,0.9824992901477043
0.0540771484375,0.9824217580295633,0.9824217580295633
0.05419921875,0.9823440653169109,0.9823440653169109
0.0543212890625,0.9822662120951444,0.9822662120951444
0.054443359375,0.9821881984497336,0.9821881984497342
0.0545654296875,0.9821100244662233,0.9821100244662232
0.0546875,0.9820316902302287,0.9820316902302287
0.0548095703125,0.9819531958274389,0.9819531958274385
0.054931640625,0.9818745413436131,0.9818745413436128
0.0550537109375,0.9817957268645832,0.9817957268645832
0.05517578125,0.9817167524762516,0.9817167524762516
0.0552978515625,0.9816376182645906,0.9816376182645904
0.055419921875,0.9815583243156433,0.9815583243156432
0.0555419921875,0.9814788707155219,0.9814788707155221
0.0556640625,0.9813992575504086,0.9813992575504086
0.0557861328125,0.9813194849065532,0.9813194849065532
0.055908203125,0.9812395528702753,0.9812395528702753
0.0560302734375,0.9811594615279616,0.9811594615279614
0.05615234375,0.9810792109660663,0.9810792109660663
0.0562744140625,0.9809988012711117,0.9809988012711117
0.056396484375,0.9809182325296861,0.9809182325296861
0.0565185546875,0.980837504828444,0.980837504828444
0.056640625,0.980756618254107,0.980756618254107
0.0567626953125,0.9806755728934612,0.9806755728934612
0.056884765625,0.980594368833358,0.980594368833358
0.0570068359375,0.9805130061607142,0.9805130061607145
0.05712890625,0.980431484962511,0.980431484962511
0.0572509765625,0.9803498053257924,0.9803498053257924
0.057373046875,0.9802679673376675,0.9802679673376675
0.0574951171875,0.9801859710853077,0.9801859710853075
0.0576171875,0.9801038166559473,0.9801038166559473
0.0577392578125,0.9800215041368827,0.9800215041368829
0.057861328125,0.9799390336154742,0.979939033615474
0.0579833984375,0.9798564051791413,0.9798564051791411
